;Jun21_TPC_0-1-0_HMW;Jun21_TPC_0-1-0_HMW (baseline corrected);
3527,925;0,06180428;0,05967779;
3529,789;0,06031163;0,0581925;
3531,653;0,05946116;0,05734937;
3533,516;0,05833532;0,05623087;
3535,380;0,05735935;0,05526222;
3537,244;0,05608248;0,05399266;
3539,107;0,05495532;0,0528728;
3540,971;0,05414378;0,05206855;
3542,835;0,05410988;0,05204192;
3544,698;0,05323443;0,05117374;
3546,562;0,05203273;0,0499793;
3548,426;0,05043745;0,04839126;
3550,289;0,04919825;0,04715929;
3552,153;0,04828096;0,04624922;
3554,017;0,04785912;0,04583458;
3555,880;0,04694173;0,04492439;
3557,744;0,04615102;0,04414087;
3559,608;0,04504597;0,04304299;
3561,471;0,04423099;0,04223518;
3563,335;0,04337887;0,04139021;
3565,199;0,04265846;0,04067694;
3567,062;0,04156924;0,03959485;
3568,926;0,04047308;0,0385058;
3570,790;0,03909046;0,0371303;
3572,653;0,03823605;0,03628298;
3574,517;0,0373641;0,03541811;
3576,381;0,03664575;0,03470683;
3578,244;0,03592727;0,03399542;
3580,108;0,03519233;0,03326753;
3581,972;0,03434345;0,03242569;
3583,835;0,03355073;0,03164;
3585,699;0,03264905;0,03074534;
3587,563;0,03197756;0,03008086;
3589,426;0,03083415;0,02894445;
3591,290;0,0299923;0,02810958;
3593,154;0,02882526;0,02694951;
3595,017;0,02806685;0,02619807;
3596,881;0,02778638;0,02592456;
3598,745;0,02757526;0,02572038;
3600,608;0,0269857;0,02513775;
3602,472;0,02604484;0,02420381;
3604,336;0,02472936;0,02289524;
3606,199;0,02413118;0,02230396;
3608,063;0,02357677;0,02175644;
3609,927;0,02305704;0,02124359;
3611,790;0,02226312;0,02045653;
3613,654;0,02180402;0,02000429;
3615,518;0,02104528;0,0192524;
3617,381;0,02019075;0,0184047;
3619,245;0,01957588;0,01779666;
3621,109;0,01885753;0,01708513;
3622,972;0,01749783;0,01573223;
3624,836;0,01726572;0,01550691;
3626,700;0,01747701;0,01572499;
3628,563;0,01714102;0,01539577;
3630,427;0,01549952;0,01376103;
3632,291;0,01415796;0,01242622;
3634,154;0,01355957;0,01183458;
3636,018;0,01343631;0,01171805;
3637,882;0,01308661;0,01137507;
3639,745;0,0130247;0,01131987;
3641,609;0,01304912;0,01135099;
3643,473;0,01299396;0,01130252;
3645,336;0,01235013;0,01066536;
3647,200;0,01198219;0,0103041;
3649,064;0,0112077;0,009536267;
3650,927;0,00971753;0,008052746;
3652,791;0,008316135;0,00665799;
3654,655;0,007701471;0,006049955;
3656,518;0,007916227;0,006271329;
3658,382;0,007903107;0,006264818;
3660,246;0,007206449;0,005574758;
3662,109;0,007155624;0,005530522;
3663,973;0,00744511;0,005826586;
3665,837;0,007839537;0,006227582;
3667,700;0,007724611;0,006119214;
3669,564;0,007600291;0,006001442;
3671,428;0,006867923;0,005275613;
3673,291;0,005905224;0,004319442;
3675,155;0,005195964;0,0036167;
3677,019;0,004860652;0,003287897;
3678,882;0,004216325;0,002650069;
3680,746;0,004365083;0,002805315;
3682,610;0,004594851;0,003041562;
3684,473;0,005044381;0,003497562;
3686,337;0,005011981;0,00347162;
3688,201;0,004729629;0,003195718;
3690,064;0,004095019;0,002567548;
3691,928;0,003407607;0,001886567;
3693,792;0,002983735;0,001469114;
3695,655;0,003213218;0,001705008;
3697,519;0,003627557;0,002125748;
3699,383;0,00394017;0,002444752;
3701,246;0,003894844;0,002405807;
3703,110;0,003856703;0,002374039;
3704,974;0,003662947;0,002186645;
3706,837;0,003795579;0,002325629;
3708,701;0,003723542;0,002259935;
3710,565;0,00358734;0,002130067;
3712,428;0,003144441;0,001693492;
3714,292;0,002879008;0,001434374;
3716,156;0,002665297;0,001226968;
3718,019;0,003095941;0,001663907;
3719,883;0,003375857;0,00195011;
3721,747;0,003682336;0,002262865;
3723,610;0,003658881;0,002245677;
3725,474;0,003384671;0,001977725;
3727,338;0,003448459;0,002047761;
3729,202;0,003822344;0,002427886;
3731,065;0,003754306;0,002366077;
3732,929;0,003836841;0,002454833;
3734,793;0,003537846;0,002162049;
3736,656;0,003399917;0,002030322;
3738,520;0,00306424;0,001700838;
3740,384;0,003251994;0,001894775;
3742,247;0,003770552;0,002419506;
3744,111;0,004482628;0,003137748;
3745,975;0,004085761;0,002747036;
3747,838;0,002725696;0,001393117;
3749,702;0,002353421;0,00102698;
3751,566;0,002747421;0,001427108;
3753,429;0,002582432;0,001268238;
3755,293;0,002199081;0,0008909965;
3757,157;0,00240165;0,001099667;
3759,020;0,002864827;0,001568935;
3760,884;0,002868751;0,001578942;
3762,748;0,00295709;0,001673354;
3764,611;0,002917807;0,001640136;
3766,475;0,003069922;0,001798307;
3768,339;0,002743188;0,001477619;
3770,202;0,002706758;0,001447227;
3772,066;0,0026001;0,001346598;
3773,930;0,002664366;0,001416883;
3775,793;0,002777934;0,001536463;
3777,657;0,002859902;0,001624433;
3779,521;0,002877134;0,001647658;
3781,384;0,002854191;0,001630699;
3783,248;0,002536718;0,001319201;
3785,112;0,002391929;0,001180379;
3786,975;0,002409795;0,001204203;
3788,839;0,002563384;0,00136374;
3790,703;0,002776688;0,001582985;
3792,566;0,003133999;0,001946227;
3794,430;0,003306433;0,002124584;
3796,294;0,003589082;0,002413148;
3798,157;0,003500497;0,002330467;
3800,021;0,003296172;0,002132039;
3801,885;0,003103052;0,001944807;
3803,748;0,002510924;0,001358559;
3805,612;0,001943212;0,0007967168;
3807,476;0,002305599;0,001164966;
3809,339;0,002497958;0,001363179;
3811,203;0,002516126;0,001387192;
3813,067;0,002740461;0,001617362;
3814,930;0,003246077;0,002128806;
3816,794;0,003591789;0,002480338;
3818,658;0,003120775;0,002015134;
3820,521;0,002783182;0,001683344;
3822,385;0,00290341;0,001809365;
3824,249;0,002289047;0,001200787;
3826,112;0,002239381;0,001156898;
3827,976;0,00251228;0,001435566;
3829,840;0,002720033;0,001649079;
3831,703;0,003158155;0,002092952;
3833,567;0,003481266;0,002421807;
3835,431;0,003291617;0,002237892;
3837,294;0,003125921;0,002077923;
3839,158;0,002795915;0,001753634;
3841,022;0,002422947;0,001386376;
3842,885;0,002160049;0,00112918;
3844,749;0,002507131;0,001481955;
3846,613;0,002957385;0,001937894;
3848,476;0,003344635;0,002330821;
3850,340;0,003470926;0,00246278;
3852,204;0,003266964;0,002264478;
3854,067;0,002780989;0,001784155;
3855,931;0,002232232;0,001241042;
3857,795;0,002058906;0,001073351;
3859,658;0,002528831;0,001548904;
3861,522;0,003098159;0,002123851;
3863,386;0,003363731;0,002395034;
3865,249;0,003212544;0,002249451;
3867,113;0,002818553;0,001861054;
3868,977;0,002590585;0,001638673;
3870,840;0,003081703;0,00213537;
3872,704;0,00269135;0,001750588;
3874,568;0,002708422;0,001773222;
3876,431;0,002611425;0,00168178;
3878,295;0,002587858;0,00166376;
3880,159;0,002967687;0,002049127;
3882,022;0,002881239;0,00196821;
3883,886;0,002280709;0,001373203;
3885,750;0,002728023;0,001826032;
3887,613;0,002873123;0,001976639;
3889,477;0,002547334;0,001656348;
3891,341;0,002519084;0,001633589;
3893,204;0,002687289;0,001807278;
3895,068;0,002635702;0,001761166;
3896,932;0,002842177;0,001973109;
3898,795;0,00322662;0,002363011;
3900,659;0,003411062;0,002552905;
3902,523;0,002831742;0,001979029;
3904,386;0,002698299;0,001851022;
3906,250;0,002545753;0,001703905;
3908,114;0,002390361;0,001553933;
3909,977;0,002549526;0,001718511;
3911,841;0,002779348;0,001953738;
3913,705;0,002751149;0,001930937;
3915,568;0,0028831;0,002068277;
3917,432;0,003057438;0,002247997;
3919,296;0,003094198;0,002290131;
3921,159;0,002743551;0,001944851;
3923,023;0,002499678;0,001706338;
3924,887;0,002567788;0,001779799;
3926,750;0,002713694;0,001931049;
3928,614;0,002667772;0,001890463;
3930,478;0,002566068;0,001794087;
3932,341;0,00260344;0,00183678;
3934,205;0,002753536;0,00199219;
3936,069;0,002587221;0,001831181;
3937,932;0,002710587;0,001959845;
3939,796;0,002827984;0,002082533;
3941,660;0,002974379;0,002234212;
3943,523;0,002924085;0,002189194;
3945,387;0,002878131;0,002148508;
3947,251;0,002865466;0,002141104;
3949,114;0,002935515;0,002216407;
3950,978;0,002738851;0,002024989;
3952,842;0,002505537;0,001796913;
3954,705;0,002513363;0,00180997;
3956,569;0,002738279;0,002040111;
3958,433;0,00258456;0,001891608;
3960,296;0,002574341;0,001886598;
3962,160;0,00281162;0,002129079;
3964,024;0,002935042;0,002257695;
3965,887;0,002697055;0,002024895;
3967,751;0,002626502;0,001959523;
3969,615;0,002695152;0,002033345;
3971,478;0,002728117;0,002071475;
3973,342;0,002480365;0,001828881;
3975,206;0,002507183;0,00186085;
3977,069;0,002604955;0,001963765;
3978,933;0,002533607;0,001897554;
3980,797;0,002601609;0,001970685;
3982,660;0,002918168;0,002292365;
3984,524;0,002781131;0,002160443;
3986,388;0,002594356;0,001978776;
3988,251;0,002564538;0,001954058;
3990,115;0,002751871;0,002146484;
3991,979;0,00284726;0,002246959;
3993,842;0,002659993;0,002064771;
3995,706;0,002411902;0,001821752;
3997,570;0,002546586;0,0019615;
