;Apr28_TPC_02-04-04_LMW;Apr28_TPC_02-04-04_LMW (baseline corrected);
3496,243;0,02561508;0,01075811;
3498,107;0,02533924;0,01048375;
3499,970;0,02491755;0,01006354;
3501,834;0,02470653;0,009853995;
3503,698;0,02469981;0,009848748;
3505,561;0,02463149;0,009781899;
3507,425;0,02480258;0,009954456;
3509,289;0,0247198;0,009873148;
3511,152;0,02444743;0,009602235;
3513,016;0,02425508;0,009411351;
3514,880;0,02404654;0,009204265;
3516,743;0,02394903;0,009108222;
3518,607;0,02385518;0,009015825;
3520,471;0,02371295;0,008875041;
3522,334;0,02368831;0,008851856;
3524,198;0,02371084;0,008875836;
3526,062;0,02387863;0,00904507;
3527,925;0,02382733;0,008995208;
3529,789;0,02350345;0,008672772;
3531,653;0,0230343;0,008205066;
3533,516;0,02299913;0,008171326;
3535,380;0,02302682;0,008200457;
3537,244;0,02291671;0,00809178;
3539,107;0,02272845;0,007904949;
3540,971;0,02253352;0,007711443;
3542,835;0,02260891;0,007788263;
3544,698;0,02278691;0,007967682;
3546,562;0,02260428;0,007786473;
3548,426;0,02250078;0,007684395;
3550,289;0,0221662;0,007351226;
3552,153;0,02180656;0,006993005;
3554,017;0,02187566;0,007063517;
3555,880;0,0219048;0,007094062;
3557,744;0,02177693;0,006967602;
3559,608;0,02188478;0,00707686;
3561,471;0,02147273;0,006666204;
3563,335;0,02129958;0,006494461;
3565,199;0,0215321;0,006728375;
3567,062;0,02165033;0,006848007;
3568,926;0,02132943;0,006528498;
3570,790;0,02106958;0,006270044;
3572,653;0,02096332;0,006165173;
3574,517;0,02081321;0,006016446;
3576,381;0,02056736;0,005771981;
3578,244;0,02055967;0,005765675;
3580,108;0,02049374;0,005701125;
3581,972;0,02049014;0,005698909;
3583,835;0,0204865;0,005696648;
3585,699;0,02035107;0,005562592;
3587,563;0,02015326;0,005366149;
3589,426;0,02000318;0,005217447;
3591,290;0,01986163;0,005077259;
3593,154;0,01986777;0,005084771;
3595,017;0,01970929;0,004927653;
3596,881;0,01952587;0,004745589;
3598,745;0,01942237;0,00464345;
3600,608;0,01940678;0,004629219;
3602,472;0,01921658;0,004440373;
3604,336;0,01930637;0,004531521;
3606,199;0,01941604;0,004642537;
3608,063;0,01912499;0,004352842;
3609,927;0,01892486;0,004154058;
3611,790;0,01914918;0,004379722;
3613,654;0,01897962;0,004211509;
3615,518;0,01870389;0,003937122;
3617,381;0,01866233;0,003896895;
3619,245;0,01854309;0,003778994;
3621,109;0,01829395;0,003531189;
3622,972;0,01834143;0,003580001;
3624,836;0,01828979;0,003529688;
3626,700;0,0181444;0,003385629;
3628,563;0,01797637;0,003218929;
3630,427;0,01778011;0,003023996;
3632,291;0,01736021;0,002605417;
3634,154;0,01711061;0,002357134;
3636,018;0,01723685;0,002484695;
3637,882;0,01725867;0,002507835;
3639,745;0,0173016;0,002552071;
3641,609;0,01726732;0,002519106;
3643,473;0,01724329;0,002496392;
3645,336;0,01763426;0,002888665;
3647,200;0,01778814;0,003043851;
3649,064;0,01787211;0,003129129;
3650,927;0,01771015;0,002968467;
3652,791;0,01711564;0,002375255;
3654,655;0,0165728;0,001833719;
3656,518;0,01660494;0,001867157;
3658,382;0,01681045;0,002073955;
3660,246;0,01666104;0,001925844;
3662,109;0,01637067;0,001636757;
3663,973;0,01650353;0,001770906;
3665,837;0,01684543;0,002114096;
3667,700;0,01710818;0,002378135;
3669,564;0,01694921;0,002220447;
3671,428;0,0167891;0,002061615;
3673,291;0,01682108;0,002094869;
3675,155;0,016872;0,002147069;
3677,019;0,01653552;0,001811865;
3678,882;0,01632892;0,001606533;
3680,746;0,01617705;0,001455934;
3682,610;0,01641022;0,001690377;
3684,473;0,01660719;0,001888619;
3686,337;0,01676157;0,002044261;
3688,201;0,01661547;0,001899426;
3690,064;0,01637907;0,001664282;
3691,928;0,01643083;0,001717299;
3693,792;0,01649473;0,001782457;
3695,655;0,01633838;0,001627369;
3697,519;0,01640229;0,001692529;
3699,383;0,01648045;0,001771947;
3701,246;0,01643089;0,001723635;
3703,110;0,01647448;0,001768466;
3704,974;0,01668698;0,001982216;
3706,837;0,01674339;0,002039871;
3708,701;0,01678594;0,002083662;
3710,565;0,01650382;0,001802783;
3712,428;0,01636791;0,00166811;
3714,292;0,01651239;0,001813834;
3716,156;0,01631461;0,001617282;
3718,019;0,01626369;0,001567597;
3719,883;0,01658934;0,00189448;
3721,747;0,01655235;0,001858718;
3723,610;0,0164496;0,001757195;
3725,474;0,01659823;0,001907056;
3727,338;0,0168148;0,002124848;
3729,202;0,01687553;0,002186797;
3731,065;0,01695905;0,002271538;
3732,929;0,01713825;0,002451957;
3734,793;0,01720561;0,002520533;
3736,656;0,01692967;0,002245806;
3738,520;0,01687897;0,002196318;
3740,384;0,01693569;0,002254249;
3742,247;0,01701327;0,002333042;
3744,111;0,01699121;0,002312184;
3745,975;0,01733139;0,002653575;
3747,838;0,01734211;0,002665502;
3749,702;0,01705304;0,002377634;
3751,566;0,016976;0,00230179;
3753,429;0,01705437;0,002381362;
3755,293;0,01693835;0,002266534;
3757,157;0,01658627;0,001915652;
3759,020;0,01636997;0,001700542;
3760,884;0,01649286;0,001824623;
3762,748;0,01663912;0,001972074;
3764,611;0,01666728;0,002001426;
3766,475;0,0167537;0,002089026;
3768,339;0,01702991;0,002366423;
3770,202;0,01697214;0,002309833;
3772,066;0,01683572;0,0021746;
3773,930;0,0166214;0,001961462;
3775,793;0,01654689;0,001888124;
3777,657;0,01657114;0,001913554;
3779,521;0,01662379;0,001967377;
3781,384;0,01688591;0,002230663;
3783,248;0,0169732;0,002319127;
3785,112;0,01679407;0,002141167;
3786,975;0,01681521;0,002163468;
3788,839;0,01669229;0,002041712;
3790,703;0,0166715;0,002022089;
3792,566;0,01657284;0,001924589;
3794,430;0,01649145;0,001844358;
3796,294;0,01674742;0,002101491;
3798,157;0,01694029;0,002295518;
3800,021;0,01672433;0,002080716;
3801,885;0,01671343;0,00207097;
3803,748;0,01697289;0,002331576;
3805,612;0,01702275;0,002382592;
3807,476;0,01668637;0,002047351;
3809,339;0,01651934;0,001881472;
3811,203;0,01673108;0,002094359;
3813,067;0,01701024;0,002374659;
3814,930;0,01703561;0,002401177;
3816,794;0,01710078;0,002467479;
3818,658;0,0171201;0,00248794;
3820,521;0,01692082;0,002289794;
3822,385;0,01691883;0,002288943;
3824,249;0,01725392;0,002625168;
3826,112;0,01693075;0,00230313;
3827,976;0,01684354;0,00221705;
3829,840;0,01702611;0,002400748;
3831,703;0,01708658;0,00246234;
3833,567;0,01701937;0,002396258;
3835,431;0,01717002;0,002548031;
3837,294;0,01748321;0,002862341;
3839,158;0,01759632;0,002976573;
3841,022;0,0172525;0,002633865;
3842,885;0,01703069;0,002413179;
3844,749;0,01689147;0,002275075;
3846,613;0,01669172;0,002076434;
3848,476;0,0167055;0,002091328;
3850,340;0,01720336;0,002590299;
3852,204;0,01716475;0,002552791;
3854,067;0,01671004;0,002099191;
3855,931;0,01665631;0,002046569;
3857,795;0,01692616;0,002317523;
3859,658;0,01713692;0,002529383;
3861,522;0,0172508;0,002644362;
3863,386;0,01727644;0,0026711;
3865,249;0,01731096;0,002706721;
3867,113;0,0173366;0,002733459;
3868,977;0,01735648;0,002754429;
3870,840;0,01725145;0,002650495;
3872,704;0,0170078;0,002407939;
3874,568;0,01702032;0,002421546;
3876,431;0,01729425;0,002696564;
3878,295;0,01708052;0,002483923;
3880,159;0,01684786;0,002252348;
3882,022;0,01697284;0,002378407;
3883,886;0,01721393;0,002620576;
3885,750;0,01740833;0,002816061;
3887,613;0,01732414;0,002732944;
3889,477;0,01694302;0,002352908;
3891,341;0,01695496;0,002365924;
3893,204;0,01746455;0,002876581;
3895,068;0,01753864;0,002951742;
3896,932;0,01733359;0,00274777;
3898,795;0,01728594;0,002701186;
3900,659;0,01728185;0,002698168;
3902,523;0,01730682;0,002724198;
3904,386;0,01709056;0,002509005;
3906,250;0,01698077;0,002400277;
3908,114;0,01690531;0,002325885;
3909,977;0,01677194;0,002193569;
3911,841;0,01679451;0,002217202;
3913,705;0,01705828;0,002482028;
3915,568;0,01737016;0,002794959;
3917,432;0,01724024;0,002666097;
3919,296;0,01717373;0,002600636;
3921,159;0,01731626;0,002744218;
3923,023;0,01721494;0,00264395;
3924,887;0,01720202;0,002632076;
3926,750;0,01712429;0,002555392;
3928,614;0,01717253;0,002604681;
3930,478;0,01711256;0,00254576;
3932,341;0,01720194;0,002636173;
3934,205;0,01720861;0,002643887;
3936,069;0,01708794;0,002524258;
3937,932;0,01705277;0,002490128;
3939,796;0,0171531;0,002591487;
3941,660;0,01736013;0,002799555;
3943,523;0,01728878;0,002729237;
3945,387;0,016971;0,00241249;
3947,251;0,01687679;0,002319314;
3949,114;0,01717823;0,002621784;
3950,978;0,01774371;0,003188294;
3952,842;0,01765614;0,003101742;
3954,705;0,01716281;0,002609437;
3956,569;0,01684237;0,002290024;
3958,433;0,01698718;0,002435859;
3960,296;0,01710303;0,002552726;
3962,160;0,01692161;0,002372328;
3964,024;0,01688749;0,00233922;
3965,887;0,01708457;0,002537319;
3967,751;0,01722973;0,002683493;
3969,615;0,01701086;0,002465638;
3971,478;0,01678507;0,002240857;
3973,342;0,01700593;0,002462723;
3975,206;0,01727247;0,00273028;
3977,069;0,01774358;0,003202393;
3978,933;0,01744327;0,002903088;
3980,797;0,0171375;0,002598328;
3982,660;0,0172653;0,002727128;
3984,524;0,01741051;0,002873338;
3986,388;0,01749412;0,002957953;
3988,251;0,01715631;0,002621138;
3990,115;0,01685419;0,002320013;
3991,979;0,01706269;0,002529511;
3993,842;0,01697044;0,00243826;
3995,706;0,01702557;0,002494378;
3997,570;0,01706074;0,002530543;
