;Jun17_TPC_0-0-1_HMW;Jun17_TPC_0-0-1_HMW (baseline corrected);
3529,789;0,05622701;0,03902768;
3531,653;0,05528782;0,03809376;
3533,516;0,05469886;0,03751006;
3535,380;0,05421933;0,03703578;
3537,244;0,05357451;0,03639621;
3539,107;0,05282004;0,03564698;
3540,971;0,05200738;0,03483954;
3542,835;0,0515401;0,03437748;
3544,698;0,05129713;0,03413972;
3546,562;0,05026756;0,03311535;
3548,426;0,04967456;0,03252755;
3550,289;0,04943055;0,03228872;
3552,153;0,04884755;0,0317109;
3554,017;0,04797011;0,03083862;
3555,880;0,04733755;0,03021123;
3557,744;0,04661763;0,02949647;
3559,608;0,04599829;0,02888226;
3561,471;0,0453243;0,02821342;
3563,335;0,04489166;0,0277859;
3565,199;0,0445861;0,02748547;
3567,062;0,04392139;0,02682587;
3568,926;0,04300233;0,02591191;
3570,790;0,04244341;0,02535809;
3572,653;0,04177057;0,02469034;
3574,517;0,04158924;0,02451409;
3576,381;0,04129469;0,02422461;
3578,244;0,04055572;0,02349071;
3580,108;0,03976765;0,0227077;
3581,972;0,03937746;0,02232255;
3583,835;0,0391046;0,02205474;
3585,699;0,03886591;0,02182108;
3587,563;0,03807151;0,02103171;
3589,426;0,03713922;0,02010443;
3591,290;0,03649783;0,01946806;
3593,154;0,03616472;0,01913995;
3595,017;0,03570728;0,0186875;
3596,881;0,0352696;0,0182548;
3598,745;0,03477469;0,01776488;
3600,608;0,03430635;0,01730151;
3602,472;0,03373453;0,01673466;
3604,336;0,03341882;0,0164239;
3606,199;0,03288034;0,01589036;
3608,063;0,03226852;0,01528349;
3609,927;0,03190151;0,01492141;
3611,790;0,03177056;0,01479539;
3613,654;0,03139533;0,01442508;
3615,518;0,03099851;0,01403317;
3617,381;0,03065687;0,01369643;
3619,245;0,03023085;0,01327531;
3621,109;0,02959327;0,01264261;
3622,972;0,02930458;0,0123588;
3624,836;0,02935235;0,01241144;
3626,700;0,02920324;0,0122672;
3628,563;0,02828091;0,01134973;
3630,427;0,02755364;0,0106273;
3632,291;0,02726677;0,01034528;
3634,154;0,02704184;0,01012518;
3636,018;0,02666043;0,009748594;
3637,882;0,02642485;0,009517835;
3639,745;0,02616347;0,009261272;
3641,609;0,02601716;0,009119765;
3643,473;0,0257005;0,008807903;
3645,336;0,02557657;0,008688762;
3647,200;0,02566585;0,008782826;
3649,064;0,02543805;0,008559807;
3650,927;0,0247586;0,007885127;
3652,791;0,02450727;0,007638551;
3654,655;0,02441952;0,007555559;
3656,518;0,02415946;0,007300243;
3658,382;0,02381229;0,006957812;
3660,246;0,02376525;0,006915505;
3662,109;0,0235633;0,006718279;
3663,973;0,02348761;0,006647307;
3665,837;0,02346875;0,006633157;
3667,700;0,02338632;0,006555432;
3669,564;0,02323804;0,006411851;
3671,428;0,02328284;0,00646134;
3673,291;0,02345789;0,006641074;
3675,155;0,02344256;0,00663042;
3677,019;0,02298962;0,006182147;
3678,882;0,02278391;0,005981093;
3680,746;0,02256454;0,005766377;
3682,610;0,02247464;0,005681121;
3684,473;0,02261472;0,005825844;
3686,337;0,0227992;0,006014957;
3688,201;0,02265292;0,005873304;
3690,064;0,02262391;0,005848909;
3691,928;0,0226654;0,005895014;
3693,792;0,02254707;0,005781286;
3695,655;0,02234825;0,005587062;
3697,519;0,02265107;0,005894472;
3699,383;0,02288083;0,006128822;
3701,246;0,02290536;0,006157926;
3703,110;0,02271676;0,005973892;
3704,974;0,02249089;0,005752589;
3706,837;0,02260615;0,005872402;
3708,701;0,0231338;0,006404604;
3710,565;0,02324302;0,006518361;
3712,428;0,02318006;0,006459939;
3714,292;0,02294385;0,006228256;
3716,156;0,02278573;0,006074657;
3718,019;0,02288037;0,006173813;
3719,883;0,02303549;0,006333447;
3721,747;0,02284207;0,00614453;
3723,610;0,02284541;0,006152358;
3725,474;0,02294828;0,006259724;
3727,338;0,02291608;0,006232004;
3729,202;0,02299209;0,006312485;
3731,065;0,0233468;0,006671668;
3732,929;0,02341293;0,00674225;
3734,793;0,0233164;0,006650181;
3736,656;0,0232263;0,006564525;
3738,520;0,02330734;0,006650004;
3740,384;0,02350541;0,006852511;
3742,247;0,02376897;0,007120496;
3744,111;0,02344973;0,006805685;
3745,975;0,02359873;0,006959101;
3747,838;0,02405914;0,007423913;
3749,702;0,02390419;0,007273365;
3751,566;0,02358548;0,006959049;
3753,429;0,02361063;0,006988591;
3755,293;0,02381946;0,0072018;
3757,157;0,02390914;0,00729586;
3759,020;0,02380046;0,007191542;
3760,884;0,02358419;0,006979638;
3762,748;0,02339879;0,006798593;
3764,611;0,02370289;0,007107046;
3766,475;0,02380901;0,007217507;
3768,339;0,02383646;0,007249297;
3770,202;0,02384492;0,007262084;
3772,066;0,02388958;0,00731107;
3773,930;0,02369942;0,007125224;
3775,793;0,02364392;0,007074037;
3777,657;0,0239115;0,007345917;
3779,521;0,02408583;0,007524542;
3781,384;0,02398702;0,007430033;
3783,248;0,02397555;0,007422843;
3785,112;0,02408387;0,007535443;
3786,975;0,02410814;0,007563986;
3788,839;0,02389437;0,007354479;
3790,703;0,02396098;0,007425349;
3792,566;0,02410582;0,007574445;
3794,430;0,02415214;0,007625016;
3796,294;0,02405483;0,007531941;
3798,157;0,02412685;0,007608199;
3800,021;0,02415249;0,007638074;
3801,885;0,02420145;0,007691252;
3803,748;0,02434279;0,007836812;
3805,612;0,02435863;0,007856861;
3807,476;0,02413155;0,007633982;
3809,339;0,02400482;0,007511455;
3811,203;0,02407764;0,007588462;
3813,067;0,02450657;0,008021575;
3814,930;0,02462335;0,008142541;
3816,794;0,02451034;0,008033703;
3818,658;0,02457841;0,008105937;
3820,521;0,02475235;0,008284044;
3822,385;0,02466722;0,008203061;
3824,249;0,02459258;0,008132574;
3826,112;0,02452248;0,008066618;
3827,976;0,02462409;0,008172368;
3829,840;0,0245474;0,008099802;
3831,703;0,02434424;0,007900773;
3833,567;0,02445353;0,008014182;
3835,431;0,02482238;0,008387144;
3837,294;0,02495454;0,008523409;
3839,158;0,02509959;0,008672564;
3841,022;0,02520778;0,008784848;
3842,885;0,02514054;0,008721689;
3844,749;0,0246399;0,008225138;
3846,613;0,02441108;0,00800039;
3848,476;0,02449401;0,00808739;
3850,340;0,02473918;0,008336631;
3852,204;0,02523208;0,008833585;
3854,067;0,02547303;0,009078589;
3855,931;0,02500323;0,008612841;
3857,795;0,02474488;0,008358528;
3859,658;0,02470855;0,008326238;
3861,522;0,02493355;0,008555267;
3863,386;0,02519845;0,008824192;
3865,249;0,0250526;0,008682361;
3867,113;0,02489058;0,008524348;
3868,977;0,02517737;0,008815153;
3870,840;0,02536295;0,009004735;
3872,704;0,02536839;0,00901417;
3874,568;0,02508274;0,008732505;
3876,431;0,02494483;0,008598579;
3878,295;0,02499348;0,008651208;
3880,159;0,0252863;0,008947997;
3882,022;0,02537674;0,009042408;
3883,886;0,02535223;0,009021854;
3885,750;0,02542605;0,009099633;
3887,613;0,02553034;0,009207868;
3889,477;0,02545728;0,009138753;
3891,341;0,02555125;0,009236665;
3893,204;0,02547542;0,009164762;
3895,068;0,02536236;0,009055627;
3896,932;0,02531184;0,009009031;
3898,795;0,02534261;0,009043722;
3900,659;0,02563751;0,009342528;
3902,523;0,02611468;0,009823599;
3904,386;0,02603138;0,009744203;
3906,250;0,02589217;0,00960888;
3908,114;0,02590697;0,009627569;
3909,977;0,02584153;0,009566015;
3911,841;0,02554367;0,009272032;
3913,705;0,02539146;0,009123695;
3915,568;0,02549037;0,009226466;
3917,432;0,02578606;0,009526021;
3919,296;0,02590803;0,009651841;
3921,159;0,02587292;0,009620576;
3923,023;0,02577901;0,009530509;
3924,887;0,02578501;0,009540351;
3926,750;0,02582343;0,009582602;
3928,614;0,02595426;0,009717265;
3930,478;0,02593325;0,009700071;
3932,341;0,02606437;0,009835011;
3934,205;0,02613257;0,009907015;
3936,069;0,02596275;0,009741005;
3937,932;0,0258628;0,009644856;
3939,796;0,02591237;0,009698216;
3941,660;0,02582267;0,009612305;
3943,523;0,02600184;0,009795266;
3945,387;0,02620156;0,009998758;
3947,251;0,02628602;0,010087;
3949,114;0,02627212;0,01007686;
3950,978;0,02619915;0,01000765;
3952,842;0,0260652;0,009877463;
3954,705;0,02607492;0,009890938;
3956,569;0,02614556;0,009965321;
3958,433;0,02633789;0,01016139;
3960,296;0,0263963;0,01022354;
3962,160;0,02633184;0,01016281;
3964,024;0,02617216;0,01000686;
3965,887;0,02603248;0,009870894;
3967,751;0,02604201;0,009884136;
3969,615;0,02631788;0,01016372;
3971,478;0,02628592;0,01013546;
3973,342;0,02616497;0,01001821;
3975,206;0,02608415;0,009941086;
3977,069;0,02623828;0,01009891;
3978,933;0,02645704;0,01032135;
3980,797;0,02644668;0,01031466;
3982,660;0,02629534;0,010167;
3984,524;0,02641807;0,01029339;
3986,388;0,02647609;0,01035508;
3988,251;0,02642303;0,01030568;
3990,115;0,02634065;0,01022695;
3991,979;0,02626414;0,01015409;
3993,842;0,02613132;0,01002491;
3995,706;0,02626515;0,01016238;
3997,570;0,0264046;0,01030546;
