;Mar25_TPC_02-08-0_HMW;Mar25_TPC_02-08-0_HMW (baseline corrected);
3539,107;0,04177158;0,03188731;
3540,971;0,04140103;0,03151821;
3542,835;0,04111107;0,03122969;
3544,698;0,0405999;0,03071997;
3546,562;0,03981151;0,02993301;
3548,426;0,03950261;0,02962555;
3550,289;0,03950396;0,02962834;
3552,153;0,03917966;0,02930547;
3554,017;0,03877658;0,02890382;
3555,880;0,03834502;0,02847368;
3557,744;0,03798317;0,02811325;
3559,608;0,03777852;0,02791002;
3561,471;0,03722036;0,02735328;
3563,335;0,03635654;0,02649087;
3565,199;0,03640091;0,02653665;
3567,062;0,03661066;0,02674781;
3568,926;0,03629839;0,02643695;
3570,790;0,03583857;0,02597852;
3572,653;0,03504525;0,0251866;
3574,517;0,03443708;0,02457982;
3576,381;0,03417671;0,02432086;
3578,244;0,03362266;0,02376819;
3580,108;0,03345302;0,02359994;
3581,972;0,03345726;0,02360556;
3583,835;0,03319625;0,02334593;
3585,699;0,03283345;0,02298452;
3587,563;0,03253149;0,02268393;
3589,426;0,03259582;0,02274963;
3591,290;0,0323281;0,02248327;
3593,154;0,03125854;0,02141508;
3595,017;0,03038327;0,02054118;
3596,881;0,03046416;0,02062343;
3598,745;0,03073681;0,02089744;
3600,608;0,03046707;0,02062906;
3602,472;0,02993511;0,02009845;
3604,336;0,02944185;0,01960654;
3606,199;0,0292002;0,01936623;
3608,063;0,0288785;0,01904588;
3609,927;0,02897722;0,01914594;
3611,790;0,02941402;0,01958408;
3613,654;0,02877646;0,01894786;
3615,518;0,02766415;0,01783688;
3617,381;0,02721512;0,01738918;
3619,245;0,02751941;0,01769479;
3621,109;0,02728307;0,01745979;
3622,972;0,02652875;0,01670679;
3624,836;0,02622029;0,01639965;
3626,700;0,02591856;0,01609923;
3628,563;0,02565281;0,0158348;
3630,427;0,02587485;0,01605814;
3632,291;0,02576637;0,01595098;
3634,154;0,02533248;0,01551839;
3636,018;0,0246867;0,01487391;
3637,882;0,02438395;0,01457247;
3639,745;0,02444984;0,01463966;
3641,609;0,02407825;0,01426936;
3643,473;0,02362967;0,01382207;
3645,336;0,02280618;0,01299987;
3647,200;0,02329841;0,01349339;
3649,064;0,02390958;0,01410584;
3650,927;0,02351775;0,0137153;
3652,791;0,02336504;0,01356387;
3654,655;0,02308025;0,01328035;
3656,518;0,022643;0,01284438;
3658,382;0,02262717;0,01282982;
3660,246;0,02221396;0,01241788;
3662,109;0,02181702;0,0120222;
3663,973;0,02180413;0,01201058;
3665,837;0,02150286;0,01171058;
3667,700;0,02137808;0,01158705;
3669,564;0,02140959;0,01161981;
3671,428;0,02135715;0,01156863;
3673,291;0,02147319;0,01168592;
3675,155;0,02180945;0,01202344;
3677,019;0,02180014;0,01201537;
3678,882;0,02148968;0,01170615;
3680,746;0,02094774;0,01116545;
3682,610;0,02055131;0,01077027;
3684,473;0,02037461;0,0105948;
3686,337;0,02056468;0,0107861;
3688,201;0,02089419;0,01111685;
3690,064;0,02095479;0,01117867;
3691,928;0,02130478;0,01152989;
3693,792;0,02158884;0,01181517;
3695,655;0,0211605;0,01138805;
3697,519;0,02060405;0,01083283;
3699,383;0,02064515;0,01087514;
3701,246;0,0209991;0,0112303;
3703,110;0,02096682;0,01119923;
3704,974;0,02068096;0,01091459;
3706,837;0,02048026;0,01071509;
3708,701;0,02082832;0,01106435;
3710,565;0,02123876;0,01147599;
3712,428;0,02144505;0,01168349;
3714,292;0,02142762;0,01166725;
3716,156;0,02117732;0,01141815;
3718,019;0,02095028;0,0111923;
3719,883;0,02074113;0,01098434;
3721,747;0,02105083;0,01129523;
3723,610;0,02123405;0,01147963;
3725,474;0,02118713;0,0114339;
3727,338;0,02122203;0,01146997;
3729,202;0,02101751;0,01126663;
3731,065;0,02097516;0,01122546;
3732,929;0,02103534;0,01128681;
3734,793;0,02144425;0,0116969;
3736,656;0,02213231;0,01238612;
3738,520;0,02191134;0,01216631;
3740,384;0,02117436;0,0114305;
3742,247;0,02096838;0,01122569;
3744,111;0,02170615;0,01196461;
3745,975;0,02209946;0,01235908;
3747,838;0,02129247;0,01155325;
3749,702;0,0209499;0,01121183;
3751,566;0,02173947;0,01200255;
3753,429;0,02233912;0,01260334;
3755,293;0,02243579;0,01270116;
3757,157;0,0219138;0,01218031;
3759,020;0,02152119;0,01178884;
3760,884;0,02170511;0,01197391;
3762,748;0,02123627;0,0115062;
3764,611;0,02113112;0,01140218;
3766,475;0,02153952;0,01181172;
3768,339;0,02193526;0,01220858;
3770,202;0,02203937;0,01231383;
3772,066;0,02187525;0,01215083;
3773,930;0,02184322;0,01211992;
3775,793;0,02208971;0,01236754;
3777,657;0,02214877;0,01242771;
3779,521;0,02159779;0,01187785;
3781,384;0,02139974;0,01168091;
3783,248;0,02163072;0,01191301;
3785,112;0,02205427;0,01233766;
3786,975;0,021933;0,01221751;
3788,839;0,02131863;0,01160424;
3790,703;0,02110267;0,01138938;
3792,566;0,02140896;0,01169677;
3794,430;0,02166402;0,01195293;
3796,294;0,02214991;0,01243992;
3798,157;0,02219653;0,01248763;
3800,021;0,02183948;0,01213168;
3801,885;0,02180542;0,01209871;
3803,748;0,02254334;0,01283771;
3805,612;0,02314595;0,01344141;
3807,476;0,02316991;0,01346646;
3809,339;0,02276314;0,01306077;
3811,203;0,02198311;0,01228181;
3813,067;0,02178605;0,01208583;
3814,930;0,02156291;0,01186377;
3816,794;0,02144309;0,01174503;
3818,658;0,02208545;0,01238845;
3820,521;0,02291327;0,01321735;
3822,385;0,02331117;0,01361631;
3824,249;0,02322883;0,01353503;
3826,112;0,02266226;0,01296953;
3827,976;0,02216782;0,01247615;
3829,840;0,02227081;0,0125802;
3831,703;0,02255948;0,01286993;
3833,567;0,02226842;0,01257992;
3835,431;0,02211521;0,01242776;
3837,294;0,02273596;0,01304956;
3839,158;0,02324483;0,01355948;
3841,022;0,02310496;0,01342066;
3842,885;0,02273298;0,01304972;
3844,749;0,02250035;0,01281814;
3846,613;0,02200297;0,0123218;
3848,476;0,02181219;0,01213206;
3850,340;0,02200745;0,01232835;
3852,204;0,02261931;0,01294125;
3854,067;0,02314697;0,01346994;
3855,931;0,02364595;0,01396995;
3857,795;0,02334345;0,01366848;
3859,658;0,02274571;0,01307177;
3861,522;0,02262044;0,01294752;
3863,386;0,02285488;0,01318298;
3865,249;0,02305693;0,01338606;
3867,113;0,02296858;0,01329872;
3868,977;0,02303309;0,01336424;
3870,840;0,02319726;0,01352943;
3872,704;0,02321694;0,01355012;
3874,568;0,02331506;0,01364925;
3876,431;0,02322587;0,01356108;
3878,295;0,02325776;0,01359397;
3880,159;0,02309904;0,01343625;
3882,022;0,02286022;0,01319844;
3883,886;0,02315047;0,01348969;
3885,750;0,02345725;0,01379747;
3887,613;0,02352133;0,01386255;
3889,477;0,02336043;0,01370265;
3891,341;0,02314329;0,0134865;
3893,204;0,02331057;0,01365477;
3895,068;0,02328087;0,01362606;
3896,932;0,02291315;0,01325933;
3898,795;0,02296308;0,01331024;
3900,659;0,02328318;0,01363133;
3902,523;0,02364073;0,01398986;
3904,386;0,02381324;0,01416334;
3906,250;0,02380932;0,01416041;
3908,114;0,02377745;0,01412951;
3909,977;0,02345825;0,01381129;
3911,841;0,02325631;0,01361032;
3913,705;0,02311283;0,01346781;
3915,568;0,02313714;0,01349309;
3917,432;0,02331837;0,01367529;
3919,296;0,02342118;0,01377906;
3921,159;0,02357846;0,01393731;
3923,023;0,02355184;0,01391165;
3924,887;0,02329136;0,01365213;
3926,750;0,02338192;0,01374365;
3928,614;0,02340221;0,01376489;
3930,478;0,02332835;0,01369199;
3932,341;0,02355911;0,0139237;
3934,205;0,02361387;0,01397941;
3936,069;0,02346635;0,01383284;
3937,932;0,02335436;0,01372179;
3939,796;0,02321502;0,0135834;
3941,660;0,02339825;0,01376757;
3943,523;0,02371424;0,01408451;
3945,387;0,02387469;0,0142459;
3947,251;0,02380967;0,01418182;
3949,114;0,02383216;0,01420525;
3950,978;0,02361437;0,01398839;
3952,842;0,02348289;0,01385784;
3954,705;0,02355402;0,0139299;
3956,569;0,02358495;0,01396177;
3958,433;0,02355865;0,01393639;
3960,296;0,02374214;0,0141208;
3962,160;0,02371346;0,01409305;
3964,024;0,02363027;0,01401079;
3965,887;0,02386409;0,01424553;
3967,751;0,02402083;0,01440319;
3969,615;0,02388278;0,01426605;
3971,478;0,02363611;0,0140203;
3973,342;0,02381459;0,0141997;
3975,206;0,02388359;0,01426961;
3977,069;0,02388297;0,01426989;
3978,933;0,02390172;0,01428955;
3980,797;0,02391325;0,01430199;
3982,660;0,02407023;0,01445988;
3984,524;0,02383369;0,01422424;
3986,388;0,02378608;0,01417753;
3988,251;0,0240394;0,01443175;
3990,115;0,02391379;0,01430704;
3991,979;0,02379248;0,01418663;
3993,842;0,02394136;0,0143364;
3995,706;0,02387014;0,01426608;
3997,570;0,02361317;0,01401;
