;Apr27_TPC_08-02-0_LMW;Apr27_TPC_08-02-0_LMW (baseline corrected);
3514,880;0,03562204;0,02247017;
3516,743;0,03537638;0,02222523;
3518,607;0,03521983;0,0220694;
3520,471;0,03503179;0,02188207;
3522,334;0,03499486;0,02184585;
3524,198;0,03489749;0,0217492;
3526,062;0,03474755;0,02159997;
3527,925;0,03449432;0,02134745;
3529,789;0,03410384;0,02095768;
3531,653;0,03357366;0,0204282;
3533,516;0,03298309;0,01983834;
3535,380;0,03249734;0,01935329;
3537,244;0,03235634;0,019213;
3539,107;0,03209653;0,01895388;
3540,971;0,03178903;0,01864708;
3542,835;0,03191518;0,01877393;
3544,698;0,03200994;0,01886938;
3546,562;0,03153953;0,01839967;
3548,426;0,03121717;0,01807801;
3550,289;0,03096096;0,01782249;
3552,153;0,03040371;0,01726592;
3554,017;0,02993995;0,01680286;
3555,880;0,02987591;0,0167395;
3557,744;0,02987201;0,01673629;
3559,608;0,02960265;0,01646761;
3561,471;0,02905489;0,01592054;
3563,335;0,02876986;0,01563619;
3565,199;0,02846387;0,01533088;
3567,062;0,02832798;0,01519567;
3568,926;0,02807535;0,01494371;
3570,790;0,02756213;0,01443117;
3572,653;0,02716775;0,01403747;
3574,517;0,02688892;0,01375931;
3576,381;0,02648656;0,01335762;
3578,244;0,02654287;0,01341461;
3580,108;0,02647055;0,01334295;
3581,972;0,02611967;0,01299274;
3583,835;0,02578384;0,01265757;
3585,699;0,02580922;0,01268362;
3587,563;0,02554916;0,01242423;
3589,426;0,02521444;0,01209016;
3591,290;0,02486358;0,01173996;
3593,154;0,02455036;0,0114274;
3595,017;0,0242286;0,01110631;
3596,881;0,02407947;0,01095783;
3598,745;0,02378196;0,01066097;
3600,608;0,02363102;0,01051069;
3602,472;0,0233653;0,01024562;
3604,336;0,02305753;0,009938504;
3606,199;0,02280632;0,009687945;
3608,063;0,02244248;0,009324747;
3609,927;0,02223884;0,009121756;
3611,790;0,02225396;0,009137522;
3613,654;0,02204982;0,008934027;
3615,518;0,02187051;0,008755362;
3617,381;0,02160799;0,008493486;
3619,245;0,02121496;0,008101093;
3621,109;0,02082882;0,00771559;
3622,972;0,02042736;0,007314772;
3624,836;0,01989664;0,006784688;
3626,700;0,01977216;0,006660847;
3628,563;0,01979751;0,006686824;
3630,427;0,019644;0,006533945;
3632,291;0,01911989;0,006010475;
3634,154;0,0184893;0,005380512;
3636,018;0,01828343;0,005175266;
3637,882;0,01845687;0,005349332;
3639,745;0,01857091;0,005464001;
3641,609;0,0185222;0,005415921;
3643,473;0,01821765;0,00511199;
3645,336;0,01800892;0,004903884;
3647,200;0,01789991;0,004795497;
3649,064;0,01768845;0,004584654;
3650,927;0,01742283;0,004319655;
3652,791;0,01728345;0,00418089;
3654,655;0,01687692;0,003774973;
3656,518;0,01661298;0,003511653;
3658,382;0,01673769;0,003636975;
3660,246;0,0168276;0,003727502;
3662,109;0,01670583;0,003606341;
3663,973;0,01645739;0,003358507;
3665,837;0,01625933;0,003161059;
3667,700;0,01623239;0,003134726;
3669,564;0,01631424;0,003217185;
3671,428;0,01659632;0,00349987;
3673,291;0,01649088;0,003395026;
3675,155;0,0160236;0,002928355;
3677,019;0,01591184;0,002817193;
3678,882;0,01617254;0,003078494;
3680,746;0,01590439;0,002810944;
3682,610;0,0157372;0,002644353;
3684,473;0,01544945;0,0023572;
3686,337;0,01539947;0,002307813;
3688,201;0,01562893;0,002537861;
3690,064;0,01583352;0,002743051;
3691,928;0,01588606;0,002796175;
3693,792;0,01577619;0,0026869;
3695,655;0,01542299;0,002334289;
3697,519;0,01504381;0,001955695;
3699,383;0,01510167;0,00201414;
3701,246;0,01547042;0,002383481;
3703,110;0,01559119;0,002504834;
3704,974;0,01553809;0,002452314;
3706,837;0,01559163;0,002506439;
3708,701;0,01565677;0,002572161;
3710,565;0,01573103;0,002647;
3712,428;0,01608779;0,003004337;
3714,292;0,01613807;0,003055196;
3716,156;0,01581183;0,002729526;
3718,019;0,01547219;0,002390467;
3719,883;0,01536055;0,002279402;
3721,747;0,01533292;0,002252341;
3723,610;0,01552466;0,002444655;
3725,474;0,01565873;0,002579296;
3727,338;0,01565617;0,002577308;
3729,202;0,01560865;0,002530357;
3731,065;0,01558339;0,002505664;
3732,929;0,01568298;0,002605815;
3734,793;0,01606719;0,002990587;
3736,656;0,01644974;0,003373708;
3738,520;0,01649923;0,003423758;
3740,384;0,01606456;0,002989652;
3742,247;0,01591965;0,002845294;
3744,111;0,01578006;0,002706266;
3745,975;0,01582213;0,002748896;
3747,838;0,01564472;0,002572038;
3749,702;0,01540224;0,002330122;
3751,566;0,01562156;0,002549997;
3753,429;0,0158305;0,00275949;
3755,293;0,0156866;0,002616136;
3757,157;0,01546438;0,002394475;
3759,020;0,01533343;0,002264069;
3760,884;0,01543876;0,00236995;
3762,748;0,01544391;0,002375646;
3764,611;0,01539303;0,002325318;
3766,475;0,01543491;0,00236774;
3768,339;0,01564091;0,002574286;
3770,202;0,01581304;0,002746962;
3772,066;0,0157674;0,002701863;
3773,930;0,01566121;0,002596216;
3775,793;0,01559891;0,002534457;
3777,657;0,01556231;0,002498393;
3779,521;0,01564937;0,002585996;
3781,384;0,01572582;0,002662982;
3783,248;0,01576168;0,002699377;
3785,112;0,015543;0,002481231;
3786,975;0,01562794;0,002566714;
3788,839;0,01574307;0,00268237;
3790,703;0,01574774;0,002687576;
3792,566;0,01584404;0,002784404;
3794,430;0,01604616;0,002987059;
3796,294;0,01602837;0,002969794;
3798,157;0,0160649;0,003006853;
3800,021;0,01604286;0,002985344;
3801,885;0,01607958;0,003022588;
3803,748;0,01619547;0,003139002;
3805,612;0,01594567;0,002889723;
3807,476;0,01566969;0,002614267;
3809,339;0,01589225;0,002837353;
3811,203;0,01573724;0,00268286;
3813,067;0,01546943;0,002415569;
3814,930;0,01551756;0,00246422;
3816,794;0,01581964;0,002766818;
3818,658;0,01596582;0,002913519;
3820,521;0,01591322;0,002861434;
3822,385;0,01601432;0,002963042;
3824,249;0,01611214;0,003061375;
3826,112;0,01593617;0,002885926;
3827,976;0,015884;0,00283426;
3829,840;0,01577326;0,002724034;
3831,703;0,01589382;0,0028451;
3833,567;0,01608383;0,003035625;
3835,431;0,01601307;0,002965373;
3837,294;0,01603134;0,00298415;
3839,158;0,01624923;0,003202545;
3841,022;0,01627972;0,003233535;
3842,885;0,01618741;0,003141732;
3844,749;0,01597923;0,002934058;
3846,613;0,01588117;0,0028365;
3848,476;0,01576106;0,002716893;
3850,340;0,0158966;0,002852925;
3852,204;0,01624476;0,003201583;
3854,067;0,0165131;0,003470424;
3855,931;0,0164636;0,003421418;
3857,795;0,01617272;0,003131041;
3859,658;0,0158244;0,002783212;
3861,522;0,01576889;0,0027282;
3863,386;0,01580612;0,002765923;
3865,249;0,01606187;0,00302216;
3867,113;0,01633043;0,003291212;
3868,977;0,01635305;0,003314326;
3870,840;0,01625356;0,003215328;
3872,704;0,01635226;0,003314511;
3874,568;0,01625007;0,003212815;
3876,431;0,016302;0,003265229;
3878,295;0,0161708;0,003134512;
3880,159;0,01596446;0,00292866;
3882,022;0,01601727;0,002981955;
3883,886;0,01606268;0,003027841;
3885,750;0,0160496;0,003015252;
3887,613;0,01633656;0,003302687;
3889,477;0,01632203;0,003288638;
3891,341;0,01617779;0,003144877;
3893,204;0,01634242;0,003309984;
3895,068;0,01654479;0,003512832;
3896,932;0,01622401;0,003192532;
3898,795;0,01594456;0,002913558;
3900,659;0,01624205;0,003211517;
3902,523;0,01645977;0,003429716;
3904,386;0,01625808;0,003228501;
3906,250;0,01604768;0,003018569;
3908,114;0,01609061;0,00306197;
3909,977;0,01626089;0,003232725;
3911,841;0,01593021;0,002902513;
3913,705;0,01574417;0,002716935;
3915,568;0,01583864;0,002811876;
3917,432;0,0162031;0,003176799;
3919,296;0,01647905;0,003453221;
3921,159;0,0165292;0,003503828;
3923,023;0,01625009;0,003225182;
3924,887;0,01610646;0,00308202;
3926,750;0,01596533;0,002941348;
3928,614;0,01607995;0,003056431;
3930,478;0,01626867;0,003245617;
3932,341;0,01625733;0,003234734;
3934,205;0,01649232;0,003470186;
3936,069;0,01647315;0,003451475;
3937,932;0,01602458;0,003003356;
3939,796;0,01602453;0,003003768;
3941,660;0,01610717;0,003086859;
3943,523;0,0161351;0,003115239;
3945,387;0,01605969;0,003040282;
3947,251;0,01595921;0,002940258;
3949,114;0,01610758;0,003089081;
3950,978;0,01663737;0,003619325;
3952,842;0,01629716;0,003279562;
3954,705;0,01610686;0,003089714;
3956,569;0,01651132;0,003494619;
3958,433;0,01670086;0,003684612;
3960,296;0,01659959;0,003583784;
3962,160;0,01650445;0,003489088;
3964,024;0,01616674;0,003151825;
3965,887;0,01617985;0,003165374;
3967,751;0,01601538;0,003001352;
3969,615;0,01588967;0,002876081;
3971,478;0,01625817;0,003245027;
3973,342;0,01655183;0,003539132;
3975,206;0,01635739;0,00334513;
3977,069;0,01600813;0,002996308;
3978,933;0,01566516;0,002653775;
3980,797;0,01578306;0,002772113;
3982,660;0,01610994;0,003099429;
3984,524;0,01662773;0,003617655;
3986,388;0,01672833;0,003718691;
3988,251;0,01615618;0,00314698;
3990,115;0,01627133;0,003262555;
3991,979;0,01674051;0,003732171;
3993,842;0,01684909;0,003841182;
3995,706;0,01663938;0,003631906;
3997,570;0,01623874;0,003231692;
