;Apr09_TPC_0-1-0_LMW_salt;Apr09_TPC_0-1-0_LMW_salt (baseline corrected);
3555,880;-0,008252762;0,03548439;
3557,744;-0,008949442;0,03479356;
3559,608;-0,009229139;0,03451971;
3561,471;-0,009569997;0,03418469;
3563,335;-0,009555437;0,03420508;
3565,199;-0,01024571;0,03352062;
3567,062;-0,01144847;0,03232367;
3568,926;-0,01265813;0,03111981;
3570,790;-0,01286003;0,0309237;
3572,653;-0,01320151;0,030588;
3574,517;-0,01358278;0,0302125;
3576,381;-0,01432607;0,02947498;
3578,244;-0,01465833;0,02914847;
3580,108;-0,01516348;0,02864907;
3581,972;-0,01545785;0,02836044;
3583,835;-0,01598344;0,02784057;
3585,699;-0,0165291;0,02730063;
3587,563;-0,0175966;0,02623884;
3589,426;-0,01828497;0,02555617;
3591,290;-0,01907693;0,0247699;
3593,154;-0,01952312;0,02432939;
3595,017;-0,02023599;0,0236222;
3596,881;-0,02071639;0,02314747;
3598,745;-0,02115792;0,02271159;
3600,608;-0,02169643;0,02217873;
3602,472;-0,02237645;0,02150435;
3604,336;-0,02246471;0,02142172;
3606,199;-0,02297144;0,0209206;
3608,063;-0,02346318;0,02043448;
3609,927;-0,024027;0,01987627;
3611,790;-0,02464498;0,01926388;
3613,654;-0,02549973;0,01841472;
3615,518;-0,0257689;0,01815113;
3617,381;-0,0261836;0,017742;
3619,245;-0,02706239;0,01686876;
3621,109;-0,02838411;0,01555259;
3622,972;-0,02844481;0,01549744;
3624,836;-0,02852594;0,01542185;
3626,700;-0,02874122;0,01521209;
3628,563;-0,03011418;0,01384465;
3630,427;-0,03152758;0,01243676;
3632,291;-0,03230307;0,01166677;
3634,154;-0,03265543;0,0113199;
3636,018;-0,03283322;0,0111476;
3637,882;-0,03295398;0,01103232;
3639,745;-0,03322085;0,01077092;
3641,609;-0,0332183;0,01077893;
3643,473;-0,03335179;0,01065088;
3645,336;-0,03330975;0,01069837;
3647,200;-0,03423977;0,009773776;
3649,064;-0,03548988;0,008529093;
3650,927;-0,03687435;0,007150039;
3652,791;-0,03774439;0,006285413;
3654,655;-0,03824659;0,005788612;
3656,518;-0,03839087;0,005649728;
3658,382;-0,03874325;0,00530273;
3660,246;-0,03876951;0,005281842;
3662,109;-0,03898174;0,005074984;
3663,973;-0,038693;0,005369084;
3665,837;-0,03828038;0,005787053;
3667,700;-0,0382555;0,005817273;
3669,564;-0,03881292;0,005265197;
3671,428;-0,03954009;0,004543355;
3673,291;-0,04041342;0,003675335;
3675,155;-0,04110684;0,002987226;
3677,019;-0,04199507;0,002104298;
3678,882;-0,04242671;0,001677956;
3680,746;-0,04239762;0,001712331;
3682,610;-0,04189802;0,002217214;
3684,473;-0,04161826;0,002502244;
3686,337;-0,0412135;0,002912264;
3688,201;-0,0416565;0,002474516;
3690,064;-0,04246678;0,001669483;
3691,928;-0,04293011;0,001211396;
3693,792;-0,04294311;0,001203632;
3695,655;-0,04316584;0,0009861177;
3697,519;-0,04297494;0,001182231;
3699,383;-0,04283082;0,001331567;
3701,246;-0,042864;0,001303578;
3703,110;-0,04283481;0,001337961;
3704,974;-0,04248163;0,001696331;
3706,837;-0,04259355;0,001589587;
3708,701;-0,04294326;0,001245038;
3710,565;-0,04354302;0,000650446;
3712,428;-0,04370909;0,0004895232;
3714,292;-0,04395215;0,0002516053;
3716,156;-0,04370066;0,0005082384;
3718,019;-0,04328991;0,0009241197;
3719,883;-0,04307542;0,001143723;
3721,747;-0,0431485;0,001075759;
3723,610;-0,0430127;0,001216668;
3725,474;-0,04327219;0,0009622751;
3727,338;-0,04327738;0,0009621751;
3729,202;-0,04295537;0,001289268;
3731,065;-0,04235989;0,001889821;
3732,929;-0,04257351;0,001681268;
3734,793;-0,0429268;0,001333044;
3736,656;-0,04372558;0,0005393159;
3738,520;-0,0438011;0,0004688407;
3740,384;-0,04363634;0,0006386412;
3742,247;-0,04303981;0,001240197;
3744,111;-0,04294182;0,001343212;
3745,975;-0,04329276;0,0009972861;
3747,838;-0,0435729;0,0007221546;
3749,702;-0,04403679;0,0002632637;
3751,566;-0,04510933;-0,0008042807;
3753,429;-0,04507652;-0,000766483;
3755,293;-0,04454764;-0,0002326243;
3757,157;-0,04414714;0,0001728477;
3759,020;-0,04449802;-0,0001730689;
3760,884;-0,04454814;-0,0002182382;
3762,748;-0,04427377;6,108022E-5;
3764,611;-0,0439306;0,0004091899;
3766,475;-0,04418413;0,0001605911;
3768,339;-0,0441958;0,0001538562;
3770,202;-0,04425646;9,811061E-5;
3772,066;-0,0442216;0,0001378844;
3773,930;-0,04440165;-3,726404E-5;
3775,793;-0,04443056;-6,127049E-5;
3777,657;-0,04430274;7,143211E-5;
3779,521;-0,04433136;4,769465E-5;
3781,384;-0,04464155;-0,0002576137;
3783,248;-0,04440217;-1,336954E-5;
3785,112;-0,04439558;-1,915827E-6;
3786,975;-0,04447944;-8,092218E-5;
3788,839;-0,04463744;-0,0002340763;
3790,703;-0,04434027;6,793562E-5;
3792,566;-0,04402205;0,0003909833;
3794,430;-0,04406347;0,0003543899;
3796,294;-0,04405611;0,0003665664;
3798,157;-0,04374212;0,0006853703;
3800,021;-0,04403953;0,0003927683;
3801,885;-0,04437083;6,626586E-5;
3803,748;-0,04455222;-0,0001103405;
3805,612;-0,04473;-0,000283332;
3807,476;-0,0452863;-0,0008348543;
3809,339;-0,04505931;-0,000603101;
3811,203;-0,04445067;1,030622E-5;
3813,067;-0,04394283;0,0005229033;
3814,930;-0,04397043;0,000500048;
3816,794;-0,0440726;0,0004026155;
3818,658;-0,04452283;-4,287798E-5;
3820,521;-0,04488705;-0,0004023743;
3822,385;-0,04520107;-0,0007116655;
3824,249;-0,04515309;-0,0006589807;
3826,112;-0,04502598;-0,0005271642;
3827,976;-0,04467107;-0,0001675513;
3829,840;-0,04455584;-4,762312E-5;
3831,703;-0,04439793;0,0001149653;
3833,567;-0,04413815;0,00037943;
3835,431;-0,04403835;0,0004839055;
3837,294;-0,04450618;2,073492E-5;
3839,158;-0,04505246;-0,0005208832;
3841,022;-0,04553545;-0,0009992249;
3842,885;-0,04541189;-0,0008710196;
3844,749;-0,04538483;-0,0008393203;
3846,613;-0,04512364;-0,0005734971;
3848,476;-0,04458517;-3,039977E-5;
3850,340;-0,04390641;0,0006529714;
3852,204;-0,0441471;0,000416896;
3854,067;-0,04508393;-0,0005153297;
3855,931;-0,04601273;-0,00143953;
3857,795;-0,04562036;-0,001042572;
3859,658;-0,04501638;-0,0004339998;
3861,522;-0,04477366;-0,0001867081;
3863,386;-0,04487616;-0,0002846358;
3865,249;-0,04476412;-0,0001680247;
3867,113;-0,04498986;-0,0003892102;
3868,977;-0,04500628;-0,0004010778;
3870,840;-0,04524387;-0,0006341223;
3872,704;-0,04514431;-0,0005300212;
3874,568;-0,0453809;-0,000762084;
3876,431;-0,04538399;-0,0007606474;
3878,295;-0,04532359;-0,0006957233;
3880,159;-0,0449778;-0,0003454194;
3882,022;-0,04479715;-0,0001602627;
3883,886;-0,04481061;-0,0001692316;
3885,750;-0,04551443;-0,0008685496;
3887,613;-0,04549675;-0,0008463896;
3889,477;-0,04520574;-0,0005509007;
3891,341;-0,04535059;-0,0006912722;
3893,204;-0,04565538;-0,000991597;
3895,068;-0,04552148;-0,0008532349;
3896,932;-0,0453423;-0,0006695974;
3898,795;-0,04488195;-0,0002047988;
3900,659;-0,04492693;-0,0002453435;
3902,523;-0,04532257;-0,0006365442;
3904,386;-0,04590308;-0,001212624;
3906,250;-0,04591361;-0,001218738;
3908,114;-0,04583416;-0,001134865;
3909,977;-0,04575164;-0,001047937;
3911,841;-0,04569994;-0,0009918355;
3913,705;-0,04534298;-0,0006304765;
3915,568;-0,04535918;-0,0006422793;
3917,432;-0,04522547;-0,0005041841;
3919,296;-0,04544613;-0,0007204655;
3921,159;-0,04561276;-0,0008827273;
3923,023;-0,04552253;-0,0007881303;
3924,887;-0,04538792;-0,0006491623;
3926,750;-0,04560497;-0,0008618582;
3928,614;-0,04568993;-0,0009424727;
3930,478;-0,04575088;-0,0009990803;
3932,341;-0,04558372;-0,0008275878;
3934,205;-0,04585212;-0,001091649;
3936,069;-0,04578153;-0,001016743;
3937,932;-0,04563884;-0,0008697338;
3939,796;-0,04565882;-0,0008854074;
3941,660;-0,0457039;-0,0009261809;
3943,523;-0,04557436;-0,0007923405;
3945,387;-0,04559349;-0,0008071773;
3947,251;-0,04540127;-0,0006106706;
3949,114;-0,04563638;-0,0008415037;
3950,978;-0,0457534;-0,0009542426;
3952,842;-0,04555148;-0,0007480565;
3954,705;-0,04547248;-0,0006647997;
3956,569;-0,04580607;-0,0009941326;
3958,433;-0,04573258;-0,0009163927;
3960,296;-0,04577843;-0,0009579992;
3962,160;-0,04593211;-0,001107442;
3964,024;-0,04602433;-0,001195427;
3965,887;-0,04574088;-0,0009077495;
3967,751;-0,04562386;-0,0007865132;
3969,615;-0,04554973;-0,0007081622;
3971,478;-0,04558162;-0,0007358513;
3973,342;-0,04556133;-0,0007113551;
3975,206;-0,0456423;-0,0007881275;
3977,069;-0,04544203;-0,0005836639;
3978,933;-0,04560391;-0,0007413604;
3980,797;-0,04572161;-0,0008548792;
3982,660;-0,04584215;-0,0009712459;
3984,524;-0,0458474;-0,0009723353;
3986,388;-0,04578676;-0,0009075337;
3988,251;-0,04567789;-0,0007945088;
3990,115;-0,04608044;-0,001192903;
3991,979;-0,04628008;-0,001388402;
3993,842;-0,04616043;-0,001264618;
3995,706;-0,04583387;-0,0009339196;
3997,570;-0,04607275;-0,001168673;
