;Apr08_TPC_1-0-0_LMW_salt;Apr08_TPC_1-0-0_LMW_salt (baseline corrected);
3492,516;0,0499776;0,03111532;
3494,379;0,0501615;0,03129938;
3496,243;0,04999101;0,03112904;
3498,107;0,04921046;0,03034864;
3499,970;0,04937165;0,03050999;
3501,834;0,04938155;0,03052005;
3503,698;0,04861448;0,02975314;
3505,561;0,0476501;0,02878891;
3507,425;0,04726874;0,02840771;
3509,289;0,04717628;0,0283154;
3511,152;0,04655254;0,02769181;
3513,016;0,04579494;0,02693437;
3514,880;0,04568828;0,02682786;
3516,743;0,04580054;0,02694027;
3518,607;0,04571716;0,02685704;
3520,471;0,04576753;0,02690756;
3522,334;0,04534793;0,02648812;
3524,198;0,04500421;0,02614455;
3526,062;0,04548118;0,02662167;
3527,925;0,04497056;0,02611119;
3529,789;0,04469449;0,02583528;
3531,653;0,04420681;0,02534774;
3533,516;0,04391701;0,02505809;
3535,380;0,04417196;0,0253132;
3537,244;0,04345107;0,02459245;
3539,107;0,04210081;0,02324234;
3540,971;0,04158233;0,02272401;
3542,835;0,04217211;0,02331393;
3544,698;0,04268498;0,02382695;
3546,562;0,04178659;0,02292871;
3548,426;0,04119951;0,02234178;
3550,289;0,04112353;0,02226593;
3552,153;0,04081413;0,02195668;
3554,017;0,04046762;0,02161032;
3555,880;0,04014873;0,02129157;
3557,744;0,03941606;0,02055904;
3559,608;0,03898989;0,02013301;
3561,471;0,03877253;0,01991581;
3563,335;0,0391239;0,02026732;
3565,199;0,03915475;0,0202983;
3567,062;0,03810583;0,01924952;
3568,926;0,0375552;0,01869905;
3570,790;0,03725075;0,01839473;
3572,653;0,03701647;0,0181606;
3574,517;0,03653692;0,01768119;
3576,381;0,03632166;0,01746606;
3578,244;0,0367101;0,01785464;
3580,108;0,03615497;0,01729966;
3581,972;0,03558223;0,01672705;
3583,835;0,03587703;0,01702199;
3585,699;0,03537328;0,01651838;
3587,563;0,03460435;0,01574958;
3589,426;0,03446372;0,0156091;
3591,290;0,03417803;0,01532355;
3593,154;0,03367868;0,01482433;
3595,017;0,03370287;0,01484865;
3596,881;0,0340601;0,01520602;
3598,745;0,03389837;0,01504442;
3600,608;0,03322861;0,0143748;
3602,472;0,03261507;0,0137614;
3604,336;0,03240083;0,01354729;
3606,199;0,03226927;0,01341586;
3608,063;0,03197223;0,01311896;
3609,927;0,03183778;0,01298465;
3611,790;0,03137178;0,01251878;
3613,654;0,03054628;0,01169341;
3615,518;0,03093783;0,0120851;
3617,381;0,03171732;0,01286471;
3619,245;0,0306053;0,01175283;
3621,109;0,0287456;0,009893259;
3622,972;0,02866862;0,00981641;
3624,836;0,02918852;0,01033645;
3626,700;0,0299237;0,01107175;
3628,563;0,02849182;0,00964;
3630,427;0,02741202;0,008560333;
3632,291;0,02827087;0,009419317;
3634,154;0,02800066;0,009149233;
3636,018;0,0275478;0,008696505;
3637,882;0,02688298;0,008031815;
3639,745;0,02632368;0,007472635;
3641,609;0,02603779;0,007186878;
3643,473;0,02664465;0,007793864;
3645,336;0,02805015;0,009199497;
3647,200;0,02823916;0,009388632;
3649,064;0,02680308;0,007952672;
3650,927;0,02526528;0,006414999;
3652,791;0,02580627;0,006956119;
3654,655;0,02651526;0,007665239;
3656,518;0,02553652;0,006686616;
3658,382;0,0248557;0,006005921;
3660,246;0,02491268;0,006063028;
3662,109;0,02516509;0,006315564;
3663,973;0,02504592;0,006196523;
3665,837;0,02551433;0,006665052;
3667,700;0,02621538;0,007366228;
3669,564;0,02483557;0,005986539;
3671,428;0,02440979;0,005560883;
3673,291;0,02608318;0,007234394;
3675,155;0,02594644;0,007097775;
3677,019;0,02487363;0,00602509;
3678,882;0,02486912;0,006020696;
3680,746;0,02470607;0,00585777;
3682,610;0,02475915;0,005910975;
3684,473;0,02498544;0,006137384;
3686,337;0,02563741;0,006789473;
3688,201;0,02569334;0,006845529;
3690,064;0,02498434;0,006136644;
3691,928;0,02384938;0,005001806;
3693,792;0,02372905;0,00488159;
3695,655;0,02426166;0,005414322;
3697,519;0,02510778;0,006260565;
3699,383;0,02558832;0,00674122;
3701,246;0,02494559;0,006098609;
3703,110;0,02423035;0,005383484;
3704,974;0,02457067;0,005723921;
3706,837;0,02540706;0,006560427;
3708,701;0,02555161;0,006705095;
3710,565;0,0252733;0,006426898;
3712,428;0,02491383;0,006067551;
3714,292;0,02503188;0,006185719;
3716,156;0,02554234;0,006696291;
3718,019;0,02535742;0,006511489;
3719,883;0,02516829;0,006322471;
3721,747;0,02465846;0,005812755;
3723,610;0,02469165;0,005846058;
3725,474;0,02503377;0,006188297;
3727,338;0,02473144;0,005886083;
3729,202;0,0256978;0,006852554;
3731,065;0,02657965;0,007734519;
3732,929;0,02686646;0,008021441;
3734,793;0,02719148;0,008346568;
3736,656;0,02573531;0,006890513;
3738,520;0,02472502;0,005880335;
3740,384;0,02582798;0,006983412;
3742,247;0,027282;0,008437545;
3744,111;0,02571307;0,006868726;
3745,975;0,02436562;0,005521381;
3747,838;0,02618889;0,007344765;
3749,702;0,02627002;0,007426009;
3751,566;0,02398901;0,005145101;
3753,429;0,02310661;0,004262812;
3755,293;0,02457807;0,005734383;
3757,157;0,02560975;0,006766172;
3759,020;0,02500567;0,006162203;
3760,884;0,02475782;0,00591446;
3762,748;0,02511105;0,006267806;
3764,611;0,02517493;0,006331794;
3766,475;0,02533187;0,006488833;
3768,339;0,02521148;0,006368557;
3770,202;0,02503967;0,006196856;
3772,066;0,02454519;0,005702482;
3773,930;0,02440172;0,005559115;
3775,793;0,0250631;0,006220605;
3777,657;0,02539033;0,006547944;
3779,521;0,02545322;0,006610941;
3781,384;0,02530941;0,00646723;
3783,248;0,02473427;0,005892195;
3785,112;0,02415228;0,005310313;
3786,975;0,02481658;0,005974724;
3788,839;0,02529535;0,006453599;
3790,703;0,02476823;0,005926576;
3792,566;0,02517;0,006328457;
3794,430;0,02639137;0,007549932;
3796,294;0,02570077;0,006859435;
3798,157;0,0249703;0,006129071;
3800,021;0,02455642;0,005715287;
3801,885;0,02297686;0,004135835;
3803,748;0,02408168;0,005240754;
3805,612;0,02617322;0,007332401;
3807,476;0,02657855;0,007737831;
3809,339;0,02563085;0,006790232;
3811,203;0,02538113;0,006540612;
3813,067;0,02605027;0,007209857;
3814,930;0,02538434;0,006544026;
3816,794;0,02418577;0,005345565;
3818,658;0,02681932;0,007979213;
3820,521;0,02747506;0,00863505;
3822,385;0,02643911;0,007599201;
3824,249;0,02838529;0,009545478;
3826,112;0,02777091;0,008931208;
3827,976;0,02543269;0,006593085;
3829,840;0,02445213;0,00561262;
3831,703;0,02474509;0,00590568;
3833,567;0,02591215;0,007072845;
3835,431;0,02625222;0,007413004;
3837,294;0,02745598;0,008616867;
3839,158;0,0280127;0,009173685;
3841,022;0,02683104;0,007992123;
3842,885;0,02571332;0,006874502;
3844,749;0,02523979;0,006401072;
3846,613;0,02591243;0,007073809;
3848,476;0,02671155;0,007873027;
3850,340;0,02701398;0,008175553;
3852,204;0,02670814;0,007869809;
3854,067;0,02637668;0,007538449;
3855,931;0,02630939;0,007471248;
3857,795;0,0262751;0,007437053;
3859,658;0,02665955;0,007821604;
3861,522;0,0269813;0,00814345;
3863,386;0,02642164;0,007583885;
3865,249;0,02496594;0,006128279;
3867,113;0,02555737;0,006719802;
3868,977;0,02831221;0,009474734;
3870,840;0,02871005;0,009872671;
3872,704;0,02639238;0,007555099;
3874,568;0,02471437;0,005877182;
3876,431;0,02505407;0,006216971;
3878,295;0,02639883;0,007561828;
3880,159;0,02630052;0,007463614;
3882,022;0,02623518;0,007398363;
3883,886;0,02609741;0,007260683;
3885,750;0,02597781;0,007141178;
3887,613;0,02746536;0,008628821;
3889,477;0,02668806;0,007851611;
3891,341;0,0248328;0,005996448;
3893,204;0,02579917;0,006962909;
3895,068;0,02676217;0,007925999;
3896,932;0,02637134;0,007535261;
3898,795;0,02623096;0,007394969;
3900,659;0,02703384;0,008197942;
3902,523;0,02691137;0,008075565;
3904,386;0,02568827;0,006852551;
3906,250;0,02551033;0,006674703;
3908,114;0,02633565;0,007500108;
3909,977;0,02667905;0,007843603;
3911,841;0,0261633;0,007327943;
3913,705;0,02593937;0,007104096;
3915,568;0,02597341;0,007138229;
3917,432;0,02541033;0,006575237;
3919,296;0,02625559;0,007420587;
3921,159;0,02622411;0,007389191;
3923,023;0,02586597;0,007031139;
3924,887;0,02609718;0,007262443;
3926,750;0,02587779;0,007043137;
3928,614;0,02605235;0,007217784;
3930,478;0,02688562;0,008051149;
3932,341;0,02651804;0,007683647;
3934,205;0,02566908;0,006834778;
3936,069;0,02542685;0,006592632;
3937,932;0,02572839;0,006894264;
3939,796;0,0264394;0,007605358;
3941,660;0,02636999;0,007536032;
3943,523;0,02604848;0,007214614;
3945,387;0,02599301;0,007159222;
3947,251;0,0260444;0,007210706;
3949,114;0,02619529;0,007361674;
3950,978;0,02619389;0,007360367;
3952,842;0,02622674;0,007393294;
3954,705;0,02618209;0,007348732;
3956,569;0,02602473;0,007191461;
3958,433;0,0261636;0,007330407;
3960,296;0,02627759;0,007444483;
3962,160;0,02624113;0,007408107;
3964,024;0,02603111;0,007198176;
3965,887;0,02600764;0,007174786;
3967,751;0,02625497;0,0074222;
3969,615;0,02634747;0,007514784;
3971,478;0,02620334;0,007370732;
3973,342;0,02592053;0,007088013;
3975,206;0,0260206;0,007188166;
3977,069;0,02621789;0,007385529;
3978,933;0,02602713;0,007194855;
3980,797;0,02586713;0,007034943;
3982,660;0,02616105;0,007328945;
3984,524;0,02612607;0,00729404;
3986,388;0,02604511;0,007213168;
3988,251;0,0261848;0,007352935;
3990,115;0,02631928;0,007487491;
3991,979;0,02597113;0,007139427;
3993,842;0,0257807;0,006949081;
3995,706;0,02601413;0,007182592;
3997,570;0,026348;0,007516536;
